Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
15004000,,,金字塔异变,,15,15016,,,45=0,0=0,0=0,0,2,,0,0,,,10790=25,,,0,1,1,3,1,1,2,,,,,1|11039=508,WorldTask_15004000_exec,找到牧师被困在金字塔的朋友,2|1105=4|508=80.34=41.14=54.80,,击败守护传送阵的怪物,7|2801=1|508=87=41=43,,通关副本“金字塔异变”,,,,,,,2,4=2=20=508=6|4=3=21=508=6|4=3=3=10790=25=58.96=12.39=135.95=349.13|3=0=4=10790|1=0=3=11039=508=103.30=39.99=80.09=272.59|4=3=4=11039,,,,,金字塔里最近老是传来奇怪的动静，骑士团一直想找人去调查,又替骑士团解决了一桩潜在的威胁,15,WorldTask_15004000_accept,WorldTask_15004000_finish,,,,,
15005000,,,吉芬魔法师,,15,15017,,,45=0,0=0,0=0,0,2,,0,0,,,10792=16,,,0,1,1,3,1,1,2,,,,,1|11040=16,WorldTask_15005000_exec1,找到困惑的法师了解他为何如此纠结,27|6015=1|16=75.93=17.03=52.96,,使用物品“魔力感知仪”,5|0=1|16=50.55=17.03=92.97,,前往魔力异动点,1|10864=16,WorldTask_15005000_exec2,对话高阶巫师兰德里,7|2803=1|16=52=16=100,,通关副本“吉芬魔法师”,2,4=2=14=1=0=11243|4=2=3=10864=16=49.02=17.03=95.38=341.18|4=3=14=2=10864=11244|4=4=20=16=11|4=5=21=16=11|4=5=4=10864|4=5=3=10792=16=71.09=17.03=93.91=358.11|3=0=4=10792|1=0=3=11040=16=77.00=17.01=50.95=42.00|4=5=4=11040,,,,,有人观察到，最近吉芬城的夜里时不时会有特殊的魔法能量异动,吉芬城内应该能平静一段日子了,15,WorldTask_15005000_accept,WorldTask_15005000_finish,,,,,
15006000,,,哥布林杀手,,15,15018,,,45=0,0=0,0=0,0,2,,0,0,,,10858=8,,,0,1,1,3,1,1,2,,,,,1|10857=1,WorldTask_15006000_exec1,找到酒客向他打听“哥布灵杀手”,5|0=1|8=125.73=1.15=131.39,,前往哥布林森林,2|1015=5|8=113.06=1.15=124.53,,消灭跳出来的哥布林,1|10858=8,WorldTask_15006000_exec2,对话哥布林杀手,7|2805=1|8=104.83=1.94=92.05,,通关副本“哥布林杀手”,2,4=2=14=1=0=11240|4=3=3=10858=8=123.58=1.56=112.58=169.4|4=4=20=8=11|4=5=21=8=11|3=0=4=10858|1=0=3=10857=1=73.79=7.40=87.08=188.00|4=5=4=10857,,,,,酒馆里传说着一位哥布林杀手的英勇事迹,去大陆颂扬哥布林杀手的英勇事迹吧,15,WorldTask_15006000_accept,WorldTask_15006000_finish,,,,,
15007000,,,迷之商人,,15,15019,,,45=0,0=0,0=0,0,2,,0,0,,,,,,0,1,2,3,1,1,2,,,,,1|10853=47,WorldTask_15007000_exec1,根据萨拉的描述找到知情者打探情报,1|10854=47,WorldTask_15007000_exec2,找到迷之商人波迪卡,7|2808=1|513=63=26=57,,通关副本“迷之商人”,1|10854=47,WorldTask_15007000_exec3,对话波迪卡,3|200958=1|47=230.35=16.08=60.16,,挖掘到商人给你埋藏的宝藏,2,4=1=3=10854=47=200.19=16.08=72.21=320.06|4=1=14=1=0=11238|4=2=20=513=3|4=3=21=513=3|4=4=11=200958=1=47=230.35=16.08=60.16|4=5=12=200958=1|3=0=4=10854|1=0=3=10853=47=194.07=15.98=135.00=269.00|4=3=4=10853,,,,,听说卢恩王国境内一直有一个神秘的商人四处奔波,商人奖励了你丰厚的回报,15,WorldTask_15007000_accept,,,,,,
15008000,,,落难的公主,,15,15020,,,45=0,0=0,0=0,0,2,,0,0,,,10860=505,,,0,1,1,3,1,1,2,,,,,1|10859=20,WorldTask_15008000_exec1,找到海边的渔夫打听关于人鱼的传说,5|0=1|505=122.17=12.45=64.63,,前往海底洞窟,3|200959=1|505=148.15=12.45=59.50,,解除渔网,1|10860=505,WorldTask_15008000_exec2,对话人鱼公主,7|2811=1|511=216.20=20.03=203.94,,通关副本“落难公主”,2,4=1=3=10860=505=148.15=12.45=59.5=65.33|4=2=11=200959=1=505=149.2=12.45=60|4=2=14=2=10860=11241|4=3=12=200959=1|4=4=20=511=2|4=5=21=511=2|3=0=4=10860|1=0=3=10859=20=100.63=8.57=66.55=180.00|4=5=4=10859,,,,,据传闻有人在海底洞窟那儿见过会说话的人鱼,带着人鱼公主的奖励离开,15,WorldTask_15008000_accept,WorldTask_15008000_finish,,,,,
15009000,,,兽人事变,,15,15021,,,45=0,0=0,0=0,0,2,,0,0,,,10791=34,,,0,1,1,3,1,1,2,,,,,1|11041=34,WorldTask_15009000_exec,前往人族斥候的藏身位置和他交接,5|0=1|510=66.51=24.85=176.78,,前往兽人洞窟,3|200960=1|510=80.57=24.85=167.02,,安葬被兽人杀害的人类同胞,7|2809=1|510=73.48=24.85=141.40,,通过副本“兽人事变”,,,,2,4=1=3=10865=510=81.24=24.85=165.30=198.74|4=2=11=200960=1=510=80.95=24.85=166.45|4=2=14=1=0=11242|4=3=4=10865|4=3=12=200960=1|4=3=20=510=2|4=4=21=510=2|4=4=3=10791=34=64.66=6.44=172.30=306.23|3=0=4=10791|1=0=3=11041=34=85.47=6.32=187.12=180.00|4=4=4=11041,,,,,最近，兽人村落那一带不断传来人类失踪的消息,那帮兽人应该能暂时安分一阵子了,15,WorldTask_15009000_accept,WorldTask_15009000_finish,,,,,
15010000,,,偷梁换柱,,15,15022,,,45=0,0=0,0=0,0,2,,0,0,,,11028=7,,,0,1,1,3,1,1,2,,,,,1|10031=7,WorldTask_15010000_exec1,找到鲍里斯了解普隆德拉发生的问题,5|0=1|7=127.42=10.00=188.29,,按照鲍里斯的描述，前往教堂尖顶坍塌事故现场勘查,3|220016=1|7=131.71=9.80=201.46,,调查坠落的教堂尖顶，从中寻找线索,1|11028=7,WorldTask_15010000_exec2,将你从现场调查得到的结果向萨拉反馈,5|0=1|50=102.68=22.27=131.25,,通关副本“偷梁换柱”,2,4=1=3=11029=7=130.30=10.00=203.46=314.94|4=1=3=11030=7=133.03=10.00=203.26=1.12|4=1=3=11031=7=130.22=10.00=200.01=250.78|4=1=3=11032=7=130.10=10.00=203.07=254.00|4=1=3=11035=7=126.49=9.80=199.94=69.26|4=1=3=11036=7=129.93=9.80=196.69=24.26|4=1=3=11037=7=135.04=9.80=200.79=249.26|4=2=11=220016=1=7=131.33=9.80=202.81|4=3=12=220016=1|2=0=4=11029|2=0=4=11030|2=0=4=11031|2=0=4=11032|2=0=4=11035|2=0=4=11036|2=0=4=11037|3=0=4=11028|4=2=14=1=0=11557|4=3=14=1=0=11558|4=3=3=11028=7=143.96=9.80=165.34=226.98,,,,,普隆德拉大教堂的尖顶发生了垮塌，造成了一些人员伤亡。经过调查发现原本用来建造教堂尖顶的高级材料被换成了低级材料，才导致了事故，数据记录显示大教堂建造于百年前，材料来自艾尔贝塔的博尔特家族,教堂尖顶被偷梁换柱的历史真相得以揭开，可以回去向萨拉汇报了,15,WorldTask_15010000_accept,WorldTask_15010000_finish,,,,,
15011000,,,低语之门,,15,15023,,,45=0,0=0,0=0,0,2,,0,0,,,11013=16,,,0,1,1,3,1,1,2,,,,,1|1658=16,WorldTask_15011000_exec1,找到德鲁拉了解吉芬发生的问题,3|220012=1|16=144.03=16.99=62.50,,按照德鲁拉的描述，前往低语之门处进行调查,3|220017=1|16=144.03=16.99=62.50,,这扇低语之门被紧锁着，想办法把门弄开,1|11013=16,WorldTask_15011000_exec2,被魔法控制着的低语之门无法打开，回去找萨拉商量对策吧,5|0=1|16=108.91=17.03=57.26,,通关副本“低语之门”,2,4=1=3=11014=16=146.74=17.03=61.51=134.82|4=1=3=11015=16=145.70=17.03=66.40=179.82|4=1=3=11016=16=142.02=17.03=59.28=84.75|4=1=3=11017=16=148.03=17.03=66.05=164.98|3=0=4=11013|4=1=14=2=11014=11544|4=1=11=220012=1=16=145.76=17.03=62.32|4=2=12=220012=1|4=2=11=220017=1=16=145.76=17.03=62.32|4=3=12=220017=1|4=3=24=2691103=16=145.76=17.03=62.32|4=4=25=2691103|4=3=4=11014|4=3=3=11038=16=146.74=17.03=61.51=134.82|4=5=4=11015|4=5=4=11016|4=5=4=11017|4=1=15=15011000|4=5=4=11038|4=2=14=2=11014=11562|4=3=14=1=0=11563|4=3=3=11013=16=110.49=16.99=62.31=227.88,,,,,大学者福金的助手向你发来委托，最近在吉芬出现了怪事：一扇无法打开的房门背后不断的传来低语和痛苦的呻吟，似乎和时空的错乱有关……,低语之门的黑色过往已成历史，回去找萨拉汇报,15,WorldTask_15011000_accept,WorldTask_15011000_finish,,,,,
15012000,,,沙漠的真相,,15,15024,,,45=0,0=0,0=0,0,2,,0,0,,,11018=35,,,0,1,1,3,1,1,2,,,,,1|9995=35,WorldTask_15012000_exec,找到沙漠之桥商人了解这里发生的问题,27|6096=1|35=138.69=3.61=171.76,90.00,沙漠之桥过去曾是一片完整的绿洲，翻阅《卢恩地理志》了解这段过去,5|0=1|35=105.28=3.69=172.44,,前往曾经是森林的沙漠之桥左岸，从那里利用时光裂隙回到过去,5|0=1|35=96.82=3.69=171.63=122.12,,通关副本“沙漠的真相”,,,,2,4=3=14=1=0=11545|4=2=22=6030|3=0=4=11018|4=3=14=1=0=11560|2=0=3=11018=35=103.09=3.60=171.33=270.00,,,,,福金在不久前翻阅古籍的时候发现了一个被掩盖的真相：整个沙漠之桥地区在过去曾经都是一片青山绿水，他很想知道这里的自然生态是怎样变迁的，所以派助手来委托你帮助调查,左岸的沙漠化已经难以挽回，原来沙漠之桥成为如今这样竟是人为的悲剧,15,WorldTask_15012000_accept,WorldTask_15012000_finish,,,,,
15013000,,,远古之盔,,15,15025,,,45=0,0=0,0=0,0,2,,0,0,,,11019=47,,,0,1,1,3,1,1,2,,,,,1|2536=47,WorldTask_15013000_exec1,找到波若拉了解斐扬发生的问题,1|11020=47,WorldTask_15013000_exec2,波若拉给你介绍了一位考古学家，去找他了解关于这副盔甲的信息,3|220013=1|47=132.53=20.32=203.50,,这副铠甲真如伯德描述的那样坚不可摧吗？用利剑亲自验证一下,1|11019=47,WorldTask_15013000_exec3,回去和萨拉讨论接下来的计划,5|0=1|47=134.09=16.08=140.55,,通关副本“远古之盔”,2,4=1=3=11020=47=134.29=20.48=204.81=205.29|4=1=3=11021=47=133.08=20.48=203.62=33.40|4=2=11=220013=1=47=132.53=20.32=203.50|4=3=12=220013=1|4=3=15=15013000|2=0=4=11021|3=0=4=11020|3=0=4=11019|4=3=14=1=0=11559|4=3=3=11019=47=126.59=15.96=147.41=272.96,,,,,斐扬的考古学家们在城北发现了一套古代武士的铠甲，其坚固程度比如今斐扬城内最好的铁匠打造的盔甲还要牢靠，古代的铸甲科技震惊了大家，福金的助手萨拉闻讯而来并找到了你……,杀人铠甲“幽冥之备”的坚固是靠牺牲人命换取的，这样的黑魔法就让它湮灭吧,15,WorldTask_15013000_accept,WorldTask_15013000_finish,,,,,
15014000,,,哥布灵科技,,15,15026,,,45=0,0=0,0=0,0,2,,0,0,,,11034=8,,,0,1,1,3,1,1,2,,,,,1|11042=8,WorldTask_15014000_exec1,找到法里斯迎接他对你的考验,5|0=1|8=108.83=1.15=100.01,,成功通过了法里斯对你的测验，前往福金那里了解人物详情吧,1|11034=8,WorldTask_15014000_exec2,福金针对这一次的研究任务对你再三叮嘱,5|0=1|8=106.52=1.15=97.35,,通关副本“哥布灵科技”,,,,2,4=1=3=11034=8=100.19=1.15=97.71=90.00|4=2=14=2=11033=11547|3=0=4=11034|1=0=3=11042=8=132.03=1.58=114.44=320.28|4=4=4=11042,,,,,福金近些天正在挖掘关于哥布灵的历史，他很好奇这种智力低下的魔物为何会有喷气包、直升机这样的高科技武器。为此她派出了助手萨拉来找你帮助调查。,哥布灵的高科技装备原来同样来自未来，回去将你的发现告诉福金,15,WorldTask_15014000_accept,WorldTask_15014000_finish,,,,,
15015000,,,毒眼圣物,,15,15027,,,45=0,0=0,0=0,0,2,,0,0,,,11022=26,,,0,1,1,3,1,1,2,,,,,1|2000=26,WorldTask_15015000_exec1,找到安德希罗了解梦罗克发生的问题,1|11023=26,WorldTask_15015000_exec2,审问这个被抓住的毒眼喽啰，了解毒眼死灰复燃的原因,27|6097=1|26=52.91=9.83=179.89,254.72,阅读《剧毒之刺传说》，了解这把匕首何以复兴毒眼,1|11022=26,WorldTask_15015000_exec3,萨拉似乎想到了对付毒眼的对策，和她商量一番,7|2815=1|26=68.06=9.91=178.37,,通关副本“毒眼圣物”,2,4=1=3=11023=26=51.24=9.91=179.43=94.24|4=3=22=6031|2=0=4=11023|3=0=4=11022|4=1=14=2=11023=11564|4=3=3=11022=26=66.55=9.83=181.37=188.44|4=4=20=26=45|4=5=21=26=45,,,,,梦罗克最近有些不太平，根据城内流传的各种小道消息，随着白女巫的到来梦罗克城内地下世界一个臭名昭著的犯罪团伙正悄然崛起：毒眼。这是一个早已湮灭的极端组织，萨拉想知道它为何会死灰复燃,成功摧毁了毒眼的圣物匕首，他们应该再也不能东山再起了,15,WorldTask_15015000_accept,WorldTask_15015000_finish,,,,,
15016000,,,死神之剑,,15,15028,,,45=0,0=0,0=0,0,2,,0,0,,,11027=21,,,0,1,1,3,1,1,2,,,,,1|1387=21,WorldTask_15016000_exec1,找到齐黎了解伊斯鲁德发生的问题,27|6098=1|21=136.17=17.18=121.62,277.87,打开未署名的神秘信件，了解委托人产生不安的根源,1|11027=21,WorldTask_15016000_exec2,信件中提到了死神之剑，问问萨拉对此是否有所了解,5|0=1|21=134.98=17.29=74.07,,根据萨拉的建议，前往依思鲁德曾经的死刑场找到时空裂隙,5|0=1|21=132.88=17.29=68.20,,通关副本“死神之剑”,2,4=2=22=6032|4=4=14=1=0=11546|3=0=4=11027|4=2=3=11027=21=139.15=17.18=126.31=180.00,,,,,福金最近收到了一封未署名的神秘信件，上面说在伊斯鲁得有一把附着着强大恶毒魂灵的魔剑，最近发生了一些异动，希望福金能够介入此事。福金对此十分重视，委派助手萨拉来请你协助调查,亚克和阿瓦诺的隔阂已经化解，可以回去向福金复命了,15,WorldTask_15016000_accept,WorldTask_15016000_finish,,,,,
15017000,,,宝石悬案,,15,15029,,,45=0,0=0,0=0,0,2,,0,0,,,11024=7,,,0,1,1,3,1,1,2,,,,,1|10031=7,WorldTask_15017000_exec1,找到鲍里斯了解普隆德拉发生的问题,1|11025=7,WorldTask_15017000_exec2,找到卡普尔家族的族长赞塔.卡普尔了解关于这块星泪石的历史,3|220015=1|7=142.96=9.80=98.70,,检查一直保藏着星泪石的保险柜，排除宝石失窃的可能性,1|11024=7,WorldTask_15017000_exec3,和萨拉商讨如何寻回宝石，替卡普尔家族挽回名誉,5|0=1|7=139.39=10.00=101.37,,通关副本“宝石悬案”,2,4=1=3=11025=7=144.01=10.00=100.51=265.68|4=1=3=11026=7=144.05=10.00=97.92=300.89|4=2=11=220015=1=7=142.96=9.80=98.70|4=3=12=220015=1|3=0=4=11024|4=5=4=11025|4=5=4=11026|4=3=14=1=0=11561|4=3=3=11024=7=149.99=9.80=75.67=316.98,,,,,普隆德拉有名的商人世家卡普尔家族近来蒙羞，家族的珍稀星泪石被鉴定为人工仿制品，堪称重大丑闻。受萨拉所托，你要帮助卡普尔家族重整声誉。,卡普尔家族的名誉得以保全，同时你还抓住了当年的宝石窃贼,15,WorldTask_15017000_accept,WorldTask_15017000_finish,,,,,
19001300,,,驱逐悬赏,普隆德拉北门最近发生了不少溜溜猴欺负新手冒险者的事故，骑士团正在号召勇士前往当地驱逐魔物,19,19014,驱逐悬赏,,28=0,0=0,28=0,0,2,,,,,1010=7,1010=7,,,0,1,1,2,1,1,1,,,,,2|1024=25|5=118.07=10.11=96.10,,驱逐卫兵指定的溜溜猴，惩罚其最近的暴力行为,,,,,,,,,,,,,2,1=0=7=1024=10=5=122.79=10.11=114.73=25|2=0=8=1024=10,,,,1300010,骑士团正在召集勇士驱逐北门捣乱的溜溜猴,这些溜溜猴得到了惩罚，回去向卫兵汇报,21000,Explore_19001300_accept,Explore_19001300_finish,0,,,,
19001400,19001300,,水质污染,下水道地区滋生的大量浮勒盗虫对供应普隆德拉的水源造成了污染，城市卫兵针对这些害虫准备采取行动了,19,19015,水质污染,,33=0,0=0,33=0,0,2,,,,,1006=7,1006=7,,,0,1,1,2,1,1,1,,,,,2|1172=30|503=74.22=7.13=96.45,,消灭卫兵指定的浮勒盗虫，保障普隆德拉的水质安全,,,,,,,,,,,,,2,1=0=7=1172=4=503=74.22=7.13=96.45=4|3=0=8=1172=4,,,,1300020,供应普隆德拉的饮用水水质受到盗虫的污染，卫兵们正在找人解决这个问题,已经消灭了足量的害虫了，回去向卫兵汇报,21000,Explore_19001400_accept,Explore_19001400_finish,0,,,,
19001500,19001400,,研究材料,一位魔物学者正在研究吉芬周边的神奇魔物：狸猫，据说他会给予帮助他研究的冒险者不错的奖励,19,19016,研究材料,,38=0,0=0,38=0,0,2,,,,,1662=16,1662=16,,3060623=30,0,1,1,2,1,1,1,,,,,15|3060623=30|10=64.75=11.45=38.44,,收集足量的狸猫皮毛，帮助魔物学者完成他的研究,,,,,,,,,,,,,2,1=0=7=1023=15=10=64.75=11.45=38.44=20|3=0=8=1023=15,,,,1300030,吉芬一位魔物学者正找人帮助他开展狸猫研究,狸猫的皮毛收集够了，回去向魔物学者汇报,21000,Explore_19001500_accept,Explore_19001500_finish,0,,,,
19001600,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,刺客,,43=0,0=0,43=0,5000|5101|5102,2,,,,,13281=26,0=0,,,1,1,2,2,1,1,1,,,19001601|19001602,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13281=26=59.15=9.83=115.24=135.93,,,,1300040,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001600_accept,,0,,,,
19001601,,,精进之道|我擅长使用短剑，我要去海底洞窟狩猎螃蟹（小体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,短剑刺客,,43=0,0=0,43=0,5000|5101|5102,2,,,,,13281=26,0=0,,,1,1,2,2,1,1,1,,,,,2|1096=30|505=95.85=12.43=133.91,,前往海底洞窟击败指定数量的螃蟹，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13281,,,,1300050,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001602,,,精进之道|我擅长使用拳刃，我要去沙漠之桥狩猎狼（中体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,拳刃刺客,,43=0,0=0,43=0,5000|5101|5102,2,,,,,13281=26,0=0,,,1,1,2,2,1,1,1,,,,,2|1034=30|35=174.04=3.60=131.36,,前往沙漠之桥击败指定数量的狼，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13281,,,,1300060,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001610,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,骑士,,43=0,0=0,43=0,2000|2101|2102,2,,,,,13282=21,0=0,,,1,1,2,2,1,1,1,,,19001611|19001612,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13282=21=149.04=17.18=148.06=230.57,,,,1300070,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001610_accept,,0,,,,
19001611,,,精进之道|我擅长使用剑，我要去沙漠之桥狩猎狼（中体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,剑骑士,,43=0,0=0,43=0,2000|2101|2102,2,,,,,13282=21,0=0,,,1,1,2,2,1,1,1,,,,,2|1034=30|35=174.04=3.60=131.36,,前往沙漠之桥击败指定数量的狼，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13282,,,,1300080,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001612,,,精进之道|我擅长使用枪，我要去苏克拉特沙漠狩猎摩卡（大体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,枪骑士,,43=0,0=0,43=0,2000|2101|2102,2,,,,,13282=21,0=0,,,1,1,2,2,1,1,1,,,,,2|1124=30|19=93.63=12.14=93.63,,前往苏克拉特沙漠击败指定数量的摩卡，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13282,,,,1300090,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001620,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,猎人,,43=0,0=0,43=0,7000|7101|7102,2,,,,,13283=47,0=0,,,1,1,2,2,1,1,1,,,19001621|19001622,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13283=47=138.86=15.96=76.66=180.78,,,,1300100,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001620_accept,,0,,,,
19001621,,,精进之道|我擅长使用弓箭，我要去海底洞窟狩猎螃蟹（小体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,弓箭猎,,43=0,0=0,43=0,7000|7101|7102,2,,,,,13283=47,0=0,,,1,1,2,2,1,1,1,,,,,2|1096=30|505=95.85=12.43=133.91,,前往海底洞窟击败指定数量的螃蟹，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13283,,,,1300110,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001622,,,精进之道|我学会了动物杀手，我要去沙漠之桥狩猎狼（中体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,种族克制猎,,43=0,0=0,43=0,7000|7101|7102,2,,,,,13283=47,0=0,,,1,1,2,2,1,1,1,,,,,2|1034=30|35=174.04=3.60=131.36,,前往沙漠之桥击败指定数量的狼，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13283,,,,1300120,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001630,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,商人,,43=0,0=0,43=0,6000|6101|6102,2,,,,,13285=50,0=0,,,1,1,2,2,1,1,1,,,19001631|19001632,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13285=50=113.95=22.16=78.02=172.38,,,,1300130,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001630_accept,,0,,,,
19001631,,,精进之道|我擅长使用斧头，我要去苏克拉特沙漠狩猎摩卡（大体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,斧铁匠,,43=0,0=0,43=0,6000|6101|6102,2,,,,,13285=50,0=0,,,1,1,2,2,1,1,1,,,,,2|1124=30|19=93.63=12.14=93.63,,前往苏克拉特沙漠击败指定数量的摩卡，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13285,,,,1300140,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001632,,,精进之道|我学会了无视体型，可以接受任何体型的怪物试炼~,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,无视铁匠,,43=0,0=0,43=0,6000|6101|6102,2,,,,,13285=50,0=0,,,1,1,2,2,1,1,1,,,,,2|1124=30|19=93.63=12.14=93.63,,前往苏克拉特沙漠击败指定数量的摩卡，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13285,,,,1300150,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001640,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,牧师,,43=0,0=0,43=0,3101|3102,2,,,,,13286=7,0=0,,,1,1,2,2,1,1,1,,,19001641|19001642,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13286=7=123.53=9.80=203.41=181.40,,,,1300160,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001640_accept,,0,,,,
19001641,,,精进之道|我擅长使用锤，我要去沙漠之桥狩猎狼（中体型）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,锤牧师,,43=0,0=0,43=0,3101|3102,2,,,,,13286=7,0=0,,,1,1,2,2,1,1,1,,,,,2|1034=30|35=174.04=3.60=131.36,,前往沙漠之桥击败指定数量的狼，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13286,,,,1300170,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001642,,,精进之道|我是驱魔/赞美牧，我要去沉船迷宫狩猎白幽灵（恶魔系）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,不死牧,,43=0,0=0,43=0,3101|3102,2,,,,,13286=7,0=0,,,1,1,2,2,1,1,1,,,,,2|1104=30|507=77.75=11.44=153.42,,前往沉船迷宫击败制定数量的白幽灵，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13286,,,,1300180,和导师道别，去完成试炼,完成了导师要求的试炼，去普隆德拉找乐园团团长领取奖励吧,21000,Explore_19001611_accept,,0,,,,
19001650,19001500,,精进之道,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,巫师,,43=0,0=0,43=0,4000|4101|4102,2,,,,,13284=16,0=0,,,1,1,2,2,1,1,1,,,19001651|19001652,3,16|0=1|,,,,,,,,,,,,,,,2,5=0=3=13284=16=99.42=12.65=87.05=177.64,,,,1300190,寻找导师，有新的冒险知识需要传授给你,,21000,Explore_19001650_accept,,0,,,,
19001651,,,精进之道|我能克制水属性魔物，我要去海底洞窟狩猎螃蟹（水属性）,导师寄信给你，说你转职毕业有一段时间了，需要去做一个试炼作为综合评定的跟踪反馈。,19,19017,冰火巫师,,43=0,0=0,43=0,4000|4101|4102,2,,,,,13284=16,0=0,,,1,1,2,2,1,1,1,,,,,2|1096=30|505=95.85=12.43=133.91,,前往海底洞窟击败指定数量的螃蟹，完成导师的试炼,,,,,,,,,,,,,2,3=0=4=13284,,,,1300200,和导师道别，去完成试炼,,21000,Explore_19001611_accept,,0,,,,
